Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Total_power_mainMeter
03-07-15,0.269,0.364,0,0,0,0,0.326,0.251,0.19,1.069,0.091,0.112,0,0,0,0.11,0,0,0.005,0,0,0,0.275,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.005,0,0,0.306,0,0.003,0,0,0,0,0.023,0,0,0,0,5.913
04-07-15,0.249,0.371,0,0,0,0.131,0.374,0.234,0.139,0.971,0.104,0,0,0,0.024,0.109,0,0,0,0,0,0,0.308,0,0,0.026,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0.003,0,0,0,0,0,0,0,0.056,0,0,5.601
05-07-15,0.228,0.133,0,0.778,1.272,0.378,0.233,0.292,0.143,0.885,0.186,0.177,0,0,0.05,0.115,0.013,0,0.043,0,0,0,0.693,0,0.012,0.052,0,0,0,0,0.001,0.006,0,0,0,0.002,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0,0,0,9.085
06-07-15,0.266,0.339,0,0,1.238,0.724,0.321,0.299,0.147,1.015,0.136,0.587,0,0,0.12,0.121,0.01,0,0.121,0,0,0,0.577,0,0,0.124,0,0,0,0,0,0.004,0,0,0,0,0,0.007,0,0.037,0.318,0,0,0.001,0,0,0.009,0.007,0,0,0.016,1,9.546
07-07-15,0.267,0.251,0,0.657,0,1.002,0.452,0.484,0.071,0.953,0.093,0,0,0,0.152,0.113,0.023,0,0,0,0,0,0.525,0,0,0.175,0.003,0,0,0,0.001,0.002,0,0,0,0.003,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0,0,8.395
08-07-15,0.266,0.288,0,0,1.224,0.434,0.404,0.469,0.227,1.357,0.172,0.637,0,0,0.053,0.121,0,0,0,0.302,0,0,0.835,0.008,0,0.09,0.003,0,0,0,0,0.006,0,0,0,0,0.026,0.005,0,0.029,0.318,0,0,0,0,0,0,0.081,0,0,0.016,0,10.344
09-07-15,0.26,0.331,0,0,0,0.413,0.348,0.205,0.15,0.925,0.105,0,0,0,0.071,0.111,0,0,0,0.518,0,0,0.177,0,0,0.264,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.033,0.306,0,0,0,0,0,0,0,0,0,0,0,6.505
10-07-15,0.243,0.314,0,0.538,1.261,0.191,0.437,0.335,0.147,0.903,0.263,0,0,0,0.031,0.113,0.002,0,0,0,0,0,0.276,0,0.012,0.029,0,0,0,0,0.001,0.005,0,0,0,0.001,0,0,0,0,0.305,0,0,0,0,0,0,0,0,0,0,0,8.581
11-07-15,0.236,0.334,0.001,0.453,0,0.164,0.149,0.2,0.248,0.956,0.097,0.225,0,0,0.033,0.124,0.011,0,0.023,0,0,0,0.254,0,0,0.025,0.003,0,0,0,0,0.006,0,0,0,0.003,0.007,0.009,0.078,0,0.323,0.001,0.001,0,0,0,0,0,0,0.07,0.005,0,7.193
12-07-15,0.257,0.132,0,0.337,0,0.224,0.145,0.197,0,1.006,0.136,0.073,0,0,0.042,0.124,0.022,0,0.006,0,0,0,0.591,0,0,0.034,0.003,0,0,0,0,0.008,0,0,0,0.002,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0.171,0,0,7.173
13-07-15,0.256,0.082,0,0,1.211,0.141,0.085,0.226,0.077,1.106,0.159,0.091,0,0,0.024,0.111,0.016,0,0.011,0.13,0,0,0.913,0,0,0.02,0.003,0,0,0,0,0.004,0,0,0,0.006,0,0,0,0,0.276,0,0,0,0,0,0,0.007,0,0,0,0,7.128
14-07-15,0.254,0.226,0,0.816,0,0.196,0.152,0.241,0.078,1.059,0.067,0.092,0,0,0.031,0.122,0.027,0,0.008,0,0,0,0.399,0,0,0.027,0.003,0,0,0,0,0.005,0,0,0,0.005,0,0.005,0,0,0.283,0,0,0,0,0,0,0.006,0.001,0,0,0,7.146
15-07-15,0.255,0.276,0,0,1.243,0.252,0.149,0.402,0.125,1.054,0.207,0.492,0,0,0.034,0.121,0.034,0,0.051,0,0,0,0.706,0,0,0.034,0,0,0,0,0,0.004,0,0,0,0.004,0,0,0,0.03,0.282,0,0,0,0,0,0,0,0,0,0,0,8.727
16-07-15,0.252,0.312,0,0,0,0.199,0.141,0.188,0.063,0.961,0.235,0.068,0,0,0.062,0.118,0.027,0,0.004,0.027,0,0,0.449,0,0,0.027,0.003,0,0,0,0,0.007,0,0,0,0.004,0,0.005,0,0.019,0.28,0,0,0,0,0,0,0.001,0,0,0,0,5.786
17-07-15,0.247,0.234,0,0,1.277,0.307,0.252,0.227,0.128,0.944,0.175,0.048,0,0,0.306,0.115,0,0,0.001,0.66,0,0,0.245,0,0.011,0.049,0,0,0,0,0,0.004,0,0,0.007,0.005,0,0,0,0,0.277,0,0,0,0,0,0,0,0,0,0,0,8.164
18-07-15,0.228,0.286,0,1.133,0,0.197,0.299,0.439,0,0.868,0.166,0.291,0,0,0.211,0.117,0.011,0,0.002,0,0,0,0.424,0,0,0.194,0,0,0,0,0,0.003,0.002,0,0,0.003,0,0,0,0.016,0.28,0,0,0,0,0,0,0,0,0,0.003,0,8.513
19-07-15,0.215,0.355,0,0.323,0,0.392,0.457,0.241,0.137,0.964,0.447,0.009,0,0,0.058,0.116,0,0,0,0,0,0,0.251,0,0,0.051,0,0,0,0,0,0.006,0,0,0,0,0,0.004,0,0.01,0.278,0,0,0,0,0,0,0,0,0,0,1,6.863
20-07-15,0.237,0.104,0,0,1.197,0.164,0.106,0.313,0.132,0.964,0.122,0.128,0,0,0.026,0.114,0,0,0.023,0.094,0,0,0.568,0.083,0,0.024,0,0,0,0,0,0.003,0,0,0,0.003,0,0.004,0,0.014,0.28,0,0,0.004,0,0.011,0.017,0.012,0,0,0,0,7.377
21-07-15,0.239,0.351,0,0.362,0,0.207,0.133,0.243,0.069,0.975,0.06,0.025,0,0,0.026,0.113,0,0,0.002,0,0,0,0.547,0,0,0.029,0,0,0,0,0,0.005,0.01,0,0,0.004,0,0.007,0,0,0.282,0,0,0,0,0,0,0,0,0,0,0,5.921
22-07-15,0.242,0.189,0,0,1.228,0,0.003,0.258,0.077,0.892,0.2,0.032,0,0,0.001,0.116,0,0,0.003,0,0,0,0.336,0,0,0.046,0,0,0,0,0,0.005,0,0,0,0.006,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0.009,0,5.986
23-07-15,0.228,0.278,0,0,0,0.247,0.591,0.263,0.153,0.87,0.148,0.006,0,0,0.035,0.118,0.045,0,0,0.502,0,0,0.563,0,0,0.027,0,0,0,0,0,0.001,0,0,0,0,0,0.006,0,0.033,0.28,0,0.005,0,0,0,0.023,0,0,0,0,0,6.781
24-07-15,0.172,0.031,0,0,0,0,0.071,0,0,0.833,0,0,0,0,0.001,0.114,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0.001,0,0,0,0.116,0,0,0,0,0,3.492
25-07-15,0.138,0.285,0,0,0,0,0.114,0,0,0.776,0,0,0,0,0,0.117,0.142,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0,0,0,0,0.115,0,0,0,0,0,3.747
26-07-15,0.165,0.009,0,0,0,0,0.003,0,0,0.739,0,0,0,0,0,0.121,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.117,0,0,0,0,1,3.225
27-07-15,0.2,0.169,0,0,0,0,0.072,0,0,0.773,0,0,0,0,0,0.118,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0.005,0,0,0.117,0,0,0,0,0,3.581
28-07-15,0.19,0.23,0,0,0,0,0.07,0,0,0.745,0,0,0,0,0,0.119,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0,0.116,0,0,0,0,0,3.562
29-07-15,0.191,0.251,0,0,0,0,0.003,0,0,0.776,0,0,0,0,0,0.118,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0,0,0,0.116,0,0,0,0,0,3.615
30-07-15,0.194,0.23,0,0,0,0,0.07,0,0,0.808,0,0,0,0,0,0.119,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.002,0,0,0,0,0.117,0,0,0,0,0,3.608
31-07-15,0.203,0.231,0,0,0,0,0.069,0,0,0.707,0,0,0,0,0,0.118,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0.001,0,0,0,0.117,0,0,0,0,0,3.577
01-08-15,0.213,0.317,0,1.187,2.423,0.191,0.128,0.283,0.221,0.965,0.107,0,0,0,0.062,0.118,0.094,0,0,0,0,0,0.367,0,0,0.031,0,0,0,0,0,0.003,0.002,0.052,0.007,0.003,0,0,0,0,0.279,0,0,0,0,0,0.001,0,0,0,0,0,10.611
02-08-15,0.235,0.354,0,0.818,0,0.542,0.426,0.118,0.141,0.877,0.036,0,0,0,0.089,0.119,0,0,0,0,0,0,0.346,0,0.006,0.072,0,0,0,0,0,0.013,0,0.092,0,0.005,0,0,0,0.022,0.278,0,0,0,0,0,0,0,0,0,0,1,7.505
03-08-15,0.241,0.166,0,0.446,1.224,0.264,0.336,0.24,0.202,0.861,0.115,0,0,0,0.072,0.115,0,0,0,0,0,0,0.258,0,0,0.06,0.003,0,0,0,0,0.007,0,0.058,0,0.002,0,0,0,0,0.277,0,0.001,0,0,0,0,0,0,0,0.017,1,7.842
04-08-15,0.24,0.289,0,0,0,0.273,0.285,0.136,0.141,0.987,0.061,0,0,0,0.039,0.116,0,0,0,0,0,0,0.38,0.015,0,0.038,0.005,0,0,0,0,0.001,0,0,0,0.003,0,0,0,0.016,0.277,0,0,0,0,0,0,0,0,0,0,0,5.747
05-08-15,0.24,0.261,0.018,0.421,1.247,0.461,1.229,0.126,0.153,0.855,0.12,0.157,0,0,0.101,0.123,0.038,0,0.013,0,0,0,0.507,0,0,0.068,0.003,0,0,0,0,0.011,0,0,0,0.004,0,0.006,0,0,0.28,0,0,0,0,0,0,0.001,0,0,0,0,9.833
06-08-15,0.245,0.279,0,0.098,0,0.238,0.424,0.439,0.15,0.98,0.049,0,0,0,0.04,0.113,0.067,0,0,0.603,0,0,0.64,0,0,0.039,0.004,0,0,0,0,0.005,0.007,0,0,0.003,0,0,0,0.03,0.276,0,0,0,0,0,0,0,0,0,0,0,7.506
07-08-15,0.246,0.334,0,0,1.252,0,0.044,0.302,0.161,1.001,0.054,0,0,0,0,0.108,0.046,0,0,0,0,0,0.308,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.007,0,0,0.278,0.001,0,0,0,0,0.023,0,0,0.019,0.017,0,6.926
08-08-15,0.204,0.291,0,0.003,0,0,0.003,0,0,0.931,0,0,0,0,0,0.099,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.113,0,0,0,0,0,3.979
09-08-15,0.202,0.278,0,0,0,0,0.107,0,0,0.872,0,0,0,0,0,0.089,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.112,0,0,0,0,0,3.974
10-08-15,0.206,0.098,0,0,0,0,0.002,0,0,0.912,0,0,0,0,0,0.092,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.112,0,0,0,0,0,3.606
11-08-15,0.209,0.138,0,0,0,0,0.216,0,0,0.809,0,0,0,0,0,0.089,0.125,0,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0.007,0,0,0,0.005,0,0,0,0,0.274,0.001,0,0,0,0,0.107,0,0,0,0,1,3.84
12-08-15,0.21,0.203,0,0.647,0,0.325,0.241,0.255,0.143,0.939,0.19,0,0,0,0.056,0.106,0.054,0,0,0,0,0,0.471,0.009,0,0.053,0,0,0,0,0,0.004,0.076,0,0,0.002,0,0,0,0.017,0.275,0,0,0,0,0,0,0,0,0,0,0,7.124
13-08-15,0.247,0.126,0,0.218,1.293,0.399,0.373,0.533,0.072,1.089,0.078,0,0,0,0.101,0.108,0.16,0,0,0,0,0,1.217,0.069,0,0.092,0,0,0,0,0,0.005,0,0,0,0.003,0,0.007,0,0.04,0.277,0,0.001,0,0.004,0,0,0,0,0,0.002,0,9.643
14-08-15,0.249,0.129,0,0.224,0,0.302,0.309,0.187,0.144,1.041,0.344,0,0,0,0.045,0.114,0.037,0,0,0,0,0,0.677,0,0,0.049,0.003,0,0,0,0,0.003,0.001,0,0,0.003,0,0,0,0.019,0.279,0,0,0,0.008,0,0,0,0,0,0,0,7.167
15-08-15,0.241,0.331,0,0,1.332,0.206,0.283,0.526,0.196,0.973,0.052,0,0,0,0.04,0.111,0.026,0,0,0,0,0,0.319,0,0,0.032,0.004,0,0,0,0,0.004,0.003,0,0,0.003,0,0.009,0,0.011,0.274,0.001,0.001,0,0,0,0,0,0,0.179,0,0,7.916
16-08-15,0.246,0.16,0,0.223,0,0.222,0.316,0.345,0.077,0.856,0.062,0,0,0,0.038,0.116,0.042,0,0,0,0,0,0.631,0,0,0.031,0,0,0,0,0,0.003,0,0.044,0,0.002,0,0,0,0.087,0.278,0,0,0,0,0,0,0,0,0,0,1,6.365
17-08-15,0.249,0.23,0.004,1.656,1.301,0.431,0.479,0.308,0.146,0.886,0.083,0,0,0,0.076,0.117,0.029,0,0,0,0,0,0.552,0.007,0,0.062,0.004,0,0,0,0,0.007,0,0,0,0.002,0,0,0,0.044,0.294,0,0,0,0,0,0,0,0,0,0,0,10.981
18-08-15,0.209,0.149,0,0,0,0,0.003,0.234,0.073,0.753,0.156,0,0,0,0,0.101,0,0,0,0,0,0,0.533,0,0,0,0,0,0,0,0,0,0.057,0.003,0,0,0,0.007,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,5.945
19-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.776
20-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.366
21-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.954
22-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.212
23-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.785
24-08-15,0.146,0.06,0,0,1.09,0.138,0.092,0.135,0.072,0.61,0.051,0.379,0,0,0.022,0.074,0.17,0,0.058,0,0,0,1.189,0.078,0,0.02,0.003,0,0,0,0,0.004,0,0,0,0,0,0,0,0.078,0.169,0,0,0,0,0,0.078,0.025,0,0,0,0,9.449
25-08-15,0.255,0.133,0,1.747,1.168,0.11,0.212,0.335,0.147,0.96,0.066,0,0,0,0.02,0.103,0.016,0,0,0.3,0,0,0.792,0.002,0,0.017,0.003,0,0,0,0,0.003,0,0,0,0.006,0,0.005,0,0.043,0.252,0,0,0,0,0,0,0,0,0,0,0,10.794
26-08-15,0.259,0.11,0,0,1.145,0.074,0.044,0.229,0.194,0.791,0.112,0,0,0,0.021,0.098,0.021,0,0,0,0,0,1.093,0.006,0,0.019,0.003,0,0,0,0,0.004,0,0,0,0,0,0,0,0.016,0.248,0,0,0.001,0,0,0,0,0,0,0,0,7.152
27-08-15,0.252,0.269,0,0.398,0,0.209,0.141,0.285,0.217,0.799,0.124,0.178,0,0,0.071,0.103,0.172,0,0.026,0,0,0,0.387,0.079,0.017,0.064,0.007,0,0,0,0,0,0.042,0.057,0,0,0,0,0,0,0.254,0,0,0,0,0,0.007,0.019,0,0,0,0,7.486
28-08-15,0.239,0.298,0,0.61,2.307,0.168,0.119,0.415,0.203,0.806,0.159,0.017,0,0,0.119,0.099,0.013,0,0.003,0,0,0,0.151,0,0,0.049,0.004,0,0,0,0.01,0.004,0,0,0,0.005,0,0,0,0.007,0.249,0,0,0,0.01,0.002,0.004,0.003,0,0,0,0,10.196
29-08-15,0.171,0.179,0,0.36,0,0.094,0.063,0.179,0.073,0.821,0.059,0.084,0,0,0.019,0.114,0.068,0,0.002,0,0,0,0.299,0.027,0,0.014,0.005,0,0,0,0.001,0.005,0,0,0,0,0,0,0,0.011,0.28,0.001,0,0,0,0,0,0.016,0,0.007,0,0,5.573
30-08-15,0.14,0.132,0,0,1.178,0.211,0.218,0.183,0,0.859,0.136,0.066,0,0,0.039,0.114,0.034,0,0.013,0,0,0,0.39,0,0,0.034,0.004,0,0,0,0.001,0.006,0,0,0,0.006,0,0,0,0,0.279,0,0,0,0.002,0,0.014,0.01,0,0,0,1,6.992
31-08-15,0.143,0.004,0,0.365,0,0.344,0.212,0.328,0.08,0.851,0.089,0.139,0,0,0.047,0.115,0.033,0,0.03,0,0,0,1.371,0,0,0.048,0.004,0,0,0,0,0.002,0,0,0,0.003,0,0,0,0.066,0.28,0,0,0,0,0.028,0.034,0.014,0,0,0,0,7.565
01-09-15,0.152,0.161,0,0,1.252,0.281,0.398,0.407,0.333,0.926,0.047,0.117,0,0,0.107,0.12,0.045,0,0.022,0,0,0,0.566,0.022,0,0.082,0,0,0,0,0,0.005,0.008,0,0,0.006,0,0,0,0,0.279,0,0,0,0,0.028,0.029,0.008,0,0,0,0,8.204
02-09-15,0.153,0.308,0,0,0.692,0.316,0.54,0.373,0.072,0.897,0.106,0.009,0,0,0.052,0.126,0.054,0,0.018,0,0,0,0.734,0.026,0,0.044,0.005,0,0,0,0,0.004,0,0,0,0.003,0,0.007,0,0.066,0.284,0,0,0,0,0,0,0,0,0,0,0,8.397
03-09-15,0.19,0.219,0,0,0.524,0.239,0.155,0.496,0.092,0.828,0.141,0,0,0,0.067,0.12,0.018,0,0,0.702,0,0,0.862,0.031,0,0.096,0.004,0,0,0,0,0.006,0.007,0,0,0.003,0,0,0,0.026,0.278,0,0,0,0,0,0,0,0,0,0,0,9.03
04-09-15,0.194,0.189,0,0,0,0.326,0.481,0.519,0.122,0.782,0.057,0.089,0,0,0.066,0.121,0,0,0.019,0,0,0,0.649,0,0,0.046,0,0,0,0,0,0.005,0,0,0,0.003,0,0.012,0,0,0.279,0,0,0.004,0,0.024,0.022,0.015,0,0,0,0,6.459
05-09-15,0.209,0.071,0,0,1.331,0.258,0.171,0.18,0.133,0.721,0.134,0,0,0,0.053,0.121,0.04,0,0,0,0,0,0.41,0.02,0,0.072,0.005,0,0,0,0,0,0.057,0,0,0.004,0,0,0.101,0.014,0.279,0,0,0,0,0,0,0,0,0,0,0,6.822
06-09-15,0.271,0.303,0.002,0.509,0,0.186,0.138,0.287,0.211,0.817,0.129,0.014,0,0,0.046,0.121,0.074,0,0.003,0.058,0,0,0.591,0.003,0,0.178,0.006,0,0,0,0,0.008,0,0,0,0.002,0,0.009,0,0.027,0.28,0,0,0,0,0,0,0.002,0,0,0,0,6.915
07-09-15,0.189,0.186,0,0,1.278,0.443,0.272,0.472,0.073,0.808,0.08,0.123,0,0,0.077,0.12,0.085,0,0.026,0,0,0,0.865,0,0.012,0.06,0.009,0,0,0,0,0.005,0,0,0,0.006,0,0,0,0.017,0.278,0,0,0,0,0.024,0.029,0.02,0,0,0,0,8.532
08-09-15,0.211,0.111,0,0,1.202,0.118,0.087,0.365,0.143,0.817,0.124,0.122,0,0,0.026,0.12,0.019,0,0.017,0,0,0,0.626,0,0,0.018,0.004,0,0,0,0,0.004,0.092,0,0,0.003,0,0,0,0,0.28,0,0,0,0,0,0.001,0.017,0,0,0.028,1,8.059
09-09-15,0.203,0.203,0,1.023,0,0.467,0.406,0.502,0.476,0.841,0.143,0.069,0,0,0.087,0.123,0.004,0,0.01,0,0,0,0.863,0.029,0,0.068,0.004,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.28,0,0,0,0,0,0,0.008,0.001,0,0.039,0,10.011
10-09-15,0.198,0.302,0,0,1.251,0.388,0.381,0.216,0.254,0.871,0.056,0,0,0,0.074,0.123,0.042,0,0,0,0,0,0.397,0,0,0.058,0.003,0,0,0,0,0.005,0,0,0,0.005,0,0,0.06,0.043,0.282,0,0,0,0,0,0,0,0,0,0.03,0,7.98
11-09-15,0.206,0.294,0.014,0,0,0.294,0.312,0.26,0.07,0.812,0.247,0.019,0.001,0,0.057,0.124,0.034,0,0.001,0.388,0,0,0.788,0.014,0,0.047,0.004,0,0,0,0,0.007,0,0,0,0.005,0,0,0,0,0.281,0,0,0,0,0,0,0.003,0,0,0,0,7.001
12-09-15,0.181,0.284,0,2.145,1.208,0.363,0.242,0.314,0.072,0.844,0.053,0,0,0,0.09,0.121,0.004,0,0,0,0,0,0.392,0.012,0,0.067,0.004,0,0,0,0,0.005,0,0.059,0,0.003,0,0.006,0,0.018,0.28,0,0,0,0,0,0,0,0,0,0,0,10.272
13-09-15,0.173,0.168,0,0,0,0.41,0.247,0.133,0.079,0.811,0.074,0,0,0,0.052,0.12,0.045,0,0,0,0,0,0.208,0,0,0.054,0.003,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0.02,0.278,0,0,0,0,0,0,0,0,0,0,1,5.215
14-09-15,0.208,0.175,0,0,1.198,0.278,0.566,0.423,0.144,0.791,0.068,0,0,0,0.051,0.121,0.023,0,0,0,0,0,0.757,0.023,0,0.043,0.003,0,0,0,0,0.004,0,0,0,0.002,0,0.008,0,0,0.279,0,0,0,0,0,0,0,0,0,0,0,7.984
15-09-15,0.221,0.154,0,0,1.231,0.339,0.398,0.222,0.073,0.965,0.101,0,0,0,0.07,0.119,0.041,0,0,0,0,0,0.844,0.02,0,0.079,0.002,0,0,0,0,0.004,0,0,0,0.005,0.003,0,0,0.042,0.281,0,0,0,0,0,0,0,0,0,0,0,8.238
16-09-15,0.262,0.009,0,0,0,0.376,0.271,0.471,0.242,0.818,0.186,0.021,0,0,0.065,0.116,0.126,0,0.001,0,0,0,1.066,0.047,0.015,0.198,0.003,0,0,0,0,0.006,0,0,0,0.002,0,0,0,0.029,0.279,0,0,0,0,0,0,0.004,0,0,0.005,0,7.438
17-09-15,0.235,0.279,0,0,1.291,0.404,0.282,0.255,0.282,0.756,0.482,0,0,0,0.074,0.115,0.011,0,0,0.491,0,0,0.543,0.017,0,0.059,0.003,0,0,0,0,0.005,0,0,0,0.004,0.057,0.007,0,0.015,0.28,0,0,0,0,0,0,0.001,0,0,0.012,0,8.774
18-09-15,0.229,0.164,0,0,1.287,0.299,0.298,0.298,0.171,0.918,0.078,0,0,0,0.057,0.117,0.086,0,0,0,0,0.001,0.647,0.021,0,0.026,0.003,0,0,0,0,0.008,0,0,0,0.004,0.033,0,0,0.031,0.278,0,0,0,0,0,0,0,0,0,0,0,7.396
19-09-15,0.216,0.275,0.001,0,1.217,0.36,0.451,0.293,0.248,0.789,0.159,0.027,0,0,0.081,0.117,0.031,0,0.004,0,0,0,0.48,0.038,0,0.061,0.003,0,0,0,0,0.004,0.001,0,0,0.003,0,0.007,0,0,0.276,0.002,0,0,0,0,0,0.007,0,0,0.012,0,7.955
20-09-15,0.214,0.234,0.01,0,1.202,0.174,0.32,0.345,0.222,0.854,0.136,0.006,0,0,0.036,0.12,0.035,0,0,0,0,0,0.468,0.004,0,0.121,0.003,0,0,0,0,0.007,0.002,0,0,0.003,0,0,0,0,0.281,0,0,0,0,0,0.002,0.001,0,0,0.005,1,8.742
21-09-15,0.23,0.027,0,0,0,0.332,0.236,0.318,0.328,1.022,0.152,0.031,0,0,0.061,0.118,0.041,0,0.001,0,0,0,0.884,0.022,0.001,0.049,0.003,0,0,0,0,0.003,0,0.036,0,0.003,0,0,0,0.112,0.282,0,0.001,0,0,0,0,0,0,0,0,0,7.057
22-09-15,0.22,0.132,0,0.243,1.334,0.206,0.167,0.273,0.295,0.768,0.269,0.264,0,0,0.045,0.12,0,0,0.049,0,0,0,0.593,0.017,0,0.035,0.002,0,0,0,0,0.005,0,0.037,0,0.004,0,0.005,0,0.023,0.28,0,0.004,0,0,0.057,0.058,0.041,0,0,0,0,9.095
23-09-15,0.304,0.187,0,0.768,0,0.226,0.395,0.291,0.2,0.865,0.719,0.541,0,0,0.044,0.121,0.036,0,0.063,0,0,0,0.576,0.005,0,0.031,0.002,0,0,0,0,0.005,0.033,0.064,0,0.003,0,0,0,0.038,0.28,0,0,0,0,0,0,0,0,0,0.013,0,9.046
24-09-15,0.22,0.239,0,0.412,0,0.201,0.282,0.322,0.113,0.827,0.077,0,0,0,0.042,0.116,0.033,0,0,0,0,0,0.729,0,0,0.032,0.003,0,0,0,0.001,0.008,0,0,0,0.004,0,0.008,0,0.062,0.277,0,0,0,0,0,0,0,0,0,0,0,6.855
25-09-15,0.241,0.254,0,0.241,2.555,0.145,0.231,0.42,0.148,0.784,0.065,0,0,0,0.03,0.116,0.016,0,0,0,0,0,0.634,0,0,0.019,0.003,0,0,0,0,0.006,0,0,0,0.002,0,0.01,0,0,0.278,0.002,0,0,0,0,0,0,0,0,0,0,9.71
26-09-15,0.263,0.253,0.001,0,0,0.249,0.308,0.283,0.15,0.811,0.275,0.086,0,0,0.056,0.119,0.055,0,0.003,0,0,0,0.392,0.012,0,0.046,0.003,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0.022,0.279,0.005,0.002,0,0,0,0.028,0.02,0.553,0,0,0,6.82
27-09-15,0.31,0.281,0,0.89,1.292,0.303,0.232,0.346,0.231,0.724,0.142,0,0,0,0.063,0.119,0.047,0,0,0.789,0,0,0.481,0,0,0.047,0.003,0,0,0.048,0,0.003,0,0.058,0,0.006,0,0,0,0,0.279,0.004,0,0.001,0,0,0,0,0,0,0,1,9.979
28-09-15,0.35,0.282,0,0.005,1.225,0.287,0.347,0.266,0.14,0.937,0.168,0,0,0,0.053,0.119,0.047,0,0,0,0,0,0.779,0.015,0,0.031,0.002,0,0,0.087,0,0,0.017,0,0,0.006,0,0.007,0,0.038,0.277,0,0,0,0,0,0,0,0,0,0,0,8.385
29-09-15,0.248,0.215,0.005,0,1.238,0.187,0.141,0.189,0.144,0.828,0.145,0.201,0.001,0,0.04,0.121,0.029,0,0.007,0,0,0,0.344,0.012,0,0.028,0.003,0,0,0.103,0.003,0,0,0.119,0,0,0,0.005,0,0.056,0.279,0,0.001,0,0,0.018,0.024,0.017,0,0,0,0,7.157
