Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Total_power_mainMeter
24-04-15,0.279,0.277,0,0.921,0,0.351,0.36,0.274,0.157,0.876,0.132,0.039,0,0,0.096,0.113,0.017,0,0.001,0,0,0,0.37,0.013,0,0.06,0.004,0,0,0,0.002,0.003,0,0,0,0.004,0,0,0,0,0.27,0,0,0,0,0,0,0.008,0,0,0,7.252
25-04-15,0.273,0.308,0,0.508,0,0.173,0.117,0.134,0.161,0.735,0.36,0.042,0,0,0.038,0.119,0.037,0,0.004,0,0,0,0.576,0,0,0.026,0.005,0,0,0,0,0.003,0.009,0.04,0.013,0.006,0.007,0.009,0,0,0.276,0,0,0,0,0,0,0,0,0,0,6.443
26-04-15,0.29,0.136,0,0,0.531,0.189,0.144,0.188,0.082,0.834,0.138,0.051,0,0,0.128,0.129,0.007,0,0,0,0,0,0.75,0,0,0.097,0.005,0,0,0,0,0.003,0,0,0,0.002,0,0,0,0,0.283,0,0,0,0,0,0,0,0.067,0,0,10.392
27-04-15,0.382,0.318,0,1.371,0.861,0.195,0.256,0.173,0.159,0.837,0.667,0.01,0,0,0.042,0.117,0.004,0,0,0,0,0,0.4,0.012,0,0.136,0,0,0,0,0,0,0,0,0,0.005,0,0.007,0,0,0.272,0,0,0,0,0,0,0.001,0,0,0,7.405
28-04-15,0.327,0.376,0.014,0.632,0,0.255,0.574,0.403,0.082,0.686,0.287,0.033,0,0,0.051,0.111,0,0,0.001,0,0,0,0.273,0.002,0,0.041,0,0,0,0,0,0.004,0,0,0.005,0.005,0,0,0,0,0.267,0,0.001,0,0,0,0,0,0,0,0,9.337
29-04-15,0.373,0.276,0,0.515,1.356,0.161,0.153,0.247,0.142,0.785,0.202,0.567,0,0,0.035,0.118,0,0,0.012,0,0,0,0.553,0,0,0.026,0.004,0,0,0,0,0.003,0.002,0,0,0.004,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,9.793
30-04-15,0.351,0.392,0,0.471,1.372,0.116,0.107,0.321,0.21,0.917,0.105,0.58,0,0,0.031,0.118,0.019,0,0.061,0.003,0,0,0.512,0,0,0.024,0.004,0,0,0,0,0.003,0,0,0,0.005,0,0,0,0.052,0.275,0,0,0,0,0,0,0.035,0,0,0,5.284
01-05-15,0.212,0.137,0,1.073,0,0.124,0.138,0.198,0.198,0.53,0.108,0.051,0,0,0.049,0.074,0.049,0,0.008,0,0,0,0.245,0.024,0,0.034,0.002,0,0,0,0.002,0.004,0,0,0,0.004,0,0,0,0,0.188,0,0,0,0,0,0,0.005,0,0,0,8.862
02-05-15,0.357,0.262,0,0,1.415,0.341,0.229,0.359,0.284,0.817,0.605,0,0,0,0.076,0.118,0.001,0,0,0,0,0,0.73,0,0,0.063,0,0,0,0,0,0.004,0,0,0.016,0.004,0.046,0.005,0,0.046,0.275,0,0,0,0,0,0,0,0,0,0,10.633
03-05-15,0.359,0.334,0,1.336,1.376,0.264,0.171,0.481,0.37,0.756,0.343,0,0,0,0.113,0.117,0,0,0,0,0,0,0.571,0,0,0.08,0.004,0,0,0.001,0,0.004,0.004,0,0,0.004,0,0,0,0.017,0.28,0,0,0,0,0,0,0,0,0,0,7.387
04-05-15,0.271,0.318,0,0.475,0,0.167,0.265,0.512,0.073,0.806,0.283,0.03,0,0,0.049,0.119,0.022,0,0.002,0,0,0,0.492,0,0,0.099,0.004,0,0,0,0,0.003,0,0,0,0.002,0,0.003,0,0,0.282,0,0,0,0,0,0,0.036,0,0,0.051,7.13
05-05-15,0.278,0.355,0,0.541,0,0.08,0.044,0.438,0.272,0.818,0.195,0.04,0,0,0.014,0.114,0,0,0.003,0.302,0,0,0.518,0,0,0.01,0,0,0,0,0,0,0.001,0,0,0.002,0,0.008,0,0.025,0.303,0,0,0,0,0,0.009,0,0,0,0.003,8.274
06-05-15,0.275,0.286,0,0.529,1.396,0.002,0.002,0.256,0,0.904,0.1,0.053,0,0,0.161,0.114,0,0,0.012,0,0,0,0.807,0,0,0.141,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.026,0.306,0,0,0,0,0.011,0.014,0.008,0,0,0,6.395
07-05-15,0.274,0.252,0,0,0,0.061,0.207,0.318,0.162,0.799,0.213,0.04,0,0,0.357,0.116,0.016,0,0.008,0,0,0,0.837,0,0,0.111,0.003,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.303,0,0.004,0,0,0,0,0.006,0,0,0,7.073
08-05-15,0.28,0.2,0,0.52,0,0.282,0.294,0.305,0.405,0.791,0.112,0.027,0,0,0.059,0.116,0.022,0,0.005,0,0,0,0.929,0,0,0.04,0.004,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.277,0,0,0,0,0,0,0.005,0,0,0,8.69
09-05-15,0.271,0.314,0,0.959,1.34,0.002,0.246,0.305,0.084,0.781,0.299,0.042,0,0,0,0.118,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0,0.009,0.005,0,0,0,0,0,0,0,0,0.279,0,0,0,0,0,0.012,0.007,0,0,0,6.593
10-05-15,0.27,0.339,0,0.572,0,0.138,0.232,0.384,0.215,0.822,0.3,0,0,0,0.031,0.117,0.026,0,0,0,0,0,0.216,0,0,0.022,0,0,0,0,0,0.005,0,0,0,0.005,0,0.006,0,0.011,0.278,0,0.001,0,0,0,0,0,0,0,0,5.502
11-05-15,0.276,0.336,0,0,0,0.129,0.115,0.463,0,0.83,0.232,0.034,0,0,0.027,0.116,0.02,0,0,0,0,0,0.591,0,0,0.019,0.003,0,0,0,0,0.005,0,0,0,0.004,0,0.005,0,0,0.278,0,0,0,0,0,0,0.005,0,0,0,7.915
12-05-15,0.28,0.348,0,0.446,1.346,0.067,0.117,0.162,0.159,0.851,0.12,0.222,0,0,0.014,0.118,0.011,0,0.003,0,0,0,0.254,0.005,0,0.009,0,0,0,0,0.001,0.005,0,0,0,0.008,0,0.005,0,0,0.279,0.001,0,0,0,0,0.015,0.015,0,0,0.003,6.43
13-05-15,0.277,0.357,0,0.451,0,0.202,0.171,0.107,0.076,0.794,0.268,0.018,0,0,0.035,0.117,0.025,0,0,0,0,0,0.562,0,0,0.027,0.004,0,0,0,0,0.004,0.001,0,0,0.004,0,0.003,0,0.063,0.276,0,0,0,0,0,0,0.003,0,0,0.003,6.724
14-05-15,0.441,0.01,0,0,0,0.223,0.255,0.165,0.234,0.781,0.32,0.067,0,0,0.039,0.114,0.06,0,0.016,0.591,0,0,0.726,0,0,0.03,0.006,0,0,0,0.024,0.005,0,0,0,0.005,0,0.003,0,0.014,0.274,0,0,0,0,0,0.008,0.015,0,0,0,9.003
15-05-15,0.338,0.388,0,0.904,1.338,0.182,0.29,0.32,0.075,0.787,0.192,0,0,0,0.037,0.117,0.028,0,0,0,0,0,0.306,0,0,0.027,0.004,0,0,0,0,0.004,0,0,0,0.002,0,0.007,0,0,0.274,0,0,0,0,0,0,0,0,0,0,13.077
16-05-15,0.276,0.352,0,1.59,1.36,0.156,1.355,0.389,0.3,0.972,0.613,0.444,0,0,0.202,0.124,0,0,0.057,0,0,0,0.398,0,0.021,0.146,0.003,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0.017,0.283,0,0,0,0.005,0,0,0,0,0,0,8.595
17-05-15,0.278,0.335,0,0.517,0,0.149,1.277,0.558,0.134,0.814,0.262,0.016,0,0,0.028,0.119,0.025,0,0.002,0,0,0,0.459,0,0,0.056,0.004,0,0,0,0,0,0,0.053,0,0.003,0.003,0.005,0,0.028,0.272,0,0,0,0,0,0,0,0,0,0,9.053
18-05-15,0.278,0.274,0,0.498,0,0.075,1.304,0.407,0.228,0.854,0.265,0.07,0,0,0.016,0.12,0.012,0,0.014,0.04,0,0,1.133,0,0.006,0.285,0.003,0,0,0,0,0.004,0,0,0,0.004,0,0.01,0,0.019,0.273,0,0,0,0,0,0.013,0.007,0,0,0,7.982
19-05-15,0.292,0.261,0,0,1.353,0.181,1.321,0.374,0.141,0.753,0.117,0.03,0,0,0.028,0.121,0.029,0,0.007,0,0,0,0.608,0,0,0.03,0.004,0,0,0,0,0.005,0,0,0.015,0.006,0,0,0,0,0.273,0,0,0,0,0,0,0.005,0,0,0,10.765
20-05-15,0.32,0.337,0,0.436,1.293,0.189,1.373,0.474,0.068,0.881,0.339,0,0,0,0.038,0.121,0.027,0,0,0,0,0,0.592,0,0,0.028,0.004,0,0,0,0,0.006,0,0,0,0.002,0,0,0,0.038,0.273,0,0,0,0,0,0,0.004,0,0,0.04,8.224
21-05-15,0.279,0.396,0,0.45,0,0.167,1.291,0.398,0.204,0.863,0.126,0.046,0,0,0.031,0.119,0.036,0,0.008,0,0,0,0.495,0,0,0.023,0.004,0,0,0,0,0.005,0,0,0,0.005,0,0.009,0,0.056,0.269,0,0,0,0,0,0,0.006,0,0,0,7.862
22-05-15,0.28,0.332,0.002,0.963,1.137,0.376,1.15,0.241,0.149,0.751,0.221,0.007,0,0,0.093,0.119,0,0,0.002,0,0,0,0.357,0,0,0.078,0,0,0,0,0.001,0.003,0,0,0,0.003,0.03,0.001,0,0.007,0.27,0,0,0,0.003,0,0,0.001,0,0,0,7.108
23-05-15,0.255,0.224,0,0,0.183,0,0.002,0.071,0.074,0.771,0.009,0,0,0,0,0.115,0.091,0,0,0,0,0,0.697,0,0,0,0,0,0,0,0,0.006,0,0.063,0,0.002,0.026,0.005,0,0,0.271,0,0.046,0,0,0,0.061,0,0,0,0,4.49
24-05-15,0.236,0.23,0,0,0,0,0.002,0,0,0.759,0,0,0,0,0,0.117,0.143,0,0,0,0,0,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0.082,0,0,0,0.113,0,0,0,0,4.406
25-05-15,0.234,0.204,0,0,0,0,0.002,0,0,0.687,0,0,0,0,0,0.118,0.142,0,0,0,0,0,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0.082,0,0.001,0,0.113,0,0,0,0,4.543
26-05-15,0.239,0.279,0,0,0,0,0.003,0,0,0.758,0,0,0,0,0,0.118,0.144,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.086,0.001,0,0,0.113,0,0,0,0,4.38
27-05-15,0.241,0.205,0,0,0,0,0.002,0,0.004,0.717,0,0,0,0,0,0.117,0.143,0,0,0,0,0,0.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0.086,0,0,0,0.113,0,0,0,0,5.623
28-05-15,0.245,0.313,0,0,0,0,0.217,0,0,0.739,0,0,0,0,0,0.118,0.143,0,0,0.583,0,0,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0.088,0,0,0,0.113,0,0,0,0,4.381
29-05-15,0.24,0.106,0,0,0,0,0.061,0,0,0.705,0,0,0,0,0,0.117,0.141,0,0,0,0,0,0.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0.087,0,0,0,0.112,0,0,0,0,4.446
30-05-15,0.24,0.291,0,0,0,0,0.003,0,0,0.648,0,0,0,0,0,0.117,0.142,0,0,0,0,0,0.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.087,0,0,0,0.112,0,0,0,0,6.033
31-05-15,0.293,0.02,0,0.376,0,0.183,0.11,0.128,0,0.748,0.285,0,0,0,0.033,0.118,0.112,0,0,0,0,0,0.82,0,0,0.025,0,0,0,0,0,0.004,0,0,0,0.005,0,0,0,0,0.276,0,0.054,0,0,0,0.095,0,0,0,0,7.795
01-06-15,0.28,0.275,0.003,0.939,0,0.217,0.144,0.292,0.073,0.793,0.054,0.278,0,0,0.039,0.119,0,0,0.032,0,0,0,0.597,0.011,0,0.059,0.003,0,0,0,0,0.005,0,0.055,0,0.005,0,0.013,0,0,0.279,0,0.012,0,0,0.006,0.01,0.008,0,0,0.001,7.126
02-06-15,0.283,0.199,0,0,1.354,0.165,0.083,0.352,0.165,0.793,0.113,0.181,0,0,0.034,0.118,0.028,0,0.04,0,0,0,0.365,0,0,0.212,0.004,0,0,0,0,0.006,0.015,0,0,0.004,0,0.006,0,0.019,0.279,0,0,0,0,0.04,0.032,0.03,0,0,0.01,8.677
03-06-15,0.283,0.421,0,0.501,0,0.1,0.072,0.346,0.204,1.312,0.147,0.035,0,0,0.022,0.118,0,0,0.007,0.083,0,0,0.935,0,0,0.016,0,0,0,0,0,0.006,0,0.004,0,0.006,0,0.011,0,0.036,0.286,0,0,0,0,0,0,0.064,0,0,0,8.811
04-06-15,0.281,0.388,0,0.514,1.332,0.135,0.236,0.163,0.122,1.093,0.117,0,0,0,0.027,0.11,0,0,0,0,0,0,0.947,0,0,0.022,0,0,0,0,0,0.005,0.002,0,0,0.004,0,0,0,0.016,0.27,0,0,0,0,0,0,0,0,0,0,7.247
05-06-15,0.28,0.31,0,0.705,0,0.255,0.247,0.202,0.283,0.935,0.351,0,0,0,0.039,0.109,0,0,0,0.065,0,0,0.466,0.014,0,0.041,0,0,0,0,0,0.005,0,0,0.011,0.002,0.014,0,0,0.021,0.273,0.002,0,0,0,0,0,0,0,0,0,7.033
06-06-15,0.279,0.421,0,0.48,0,0.215,0.293,0.174,0.217,0.816,0.077,0,0,0,0.128,0.11,0,0,0,0,0,0,0.265,0,0,0.109,0,0,0,0,0,0.005,0,0.068,0,0.002,0,0.01,0,0,0.269,0,0,0,0,0,0,0,0,0,0,17.428
07-06-15,0.277,0.389,0,0.44,1.394,0.164,0.092,0.215,0.281,0.899,0.173,0.017,0,0,0.03,0.117,7.616,0,0.002,0,0,0,0.324,0,0,0.022,0.004,0,0,0,0,0.004,0,0.063,0,0.003,0,0,0,0.033,0.283,0,0.003,0,0,0,0,0,0.08,0,0.077,6.894
08-06-15,0.283,0.295,0,0.429,0,0,0.074,0.224,0,0.948,0.074,0.141,0,0,0,0.109,0,0,0.033,0,0,0,0.645,0,0,0,0,0,0,0,0,0.004,0,0,0,0.003,0,0.01,0,0.025,0.271,0,0.004,0,0,0,0,0.011,0.655,0,0.036,9.188
09-06-15,0.28,0.356,0,0.563,1.324,0.129,0.141,0.488,0.286,0.875,0.12,0.214,0,0,0.025,0.121,0,0,0.082,0,0.001,0,0.496,0,0,0.018,0.004,0,0,0,0,0.004,0,0,0,0.03,0,0,0,0,0.283,0,0,0,0,0,0,0,0,0,0.005,5.94
10-06-15,0.284,0.377,0,0,0,0.323,0.206,0.095,0.345,0.741,0.044,0,0,0,0.061,0.111,0.018,0,0,0,0,0,0.856,0,0,0.047,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.051,0.271,0,0,0,0,0,0,0,0,0,0,6.366
11-06-15,0.281,0.329,0,0.412,0,0,0.003,0.183,0.242,0.806,0.107,0,0,0,0,0.107,0,0,0,0.6,0,0,0.393,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.024,0.269,0,0.043,0,0,0,0,0,0,0,0,6.249
12-06-15,0.282,0.24,0,0,0,0.221,0.276,0.338,0.13,0.987,0.034,0.163,0,0,0.042,0.115,0.032,0,0.062,0,0,0,0.536,0,0,0.032,0.004,0,0,0,0,0.005,0,0,0,0,0,0,0,0.041,0.278,0,0,0,0,0,0.009,0.003,0,0,0.007,7.325
13-06-15,0.283,0.179,0,0,1.284,0.112,0.104,0.373,0.07,0.927,0.068,0,0,0,0.022,0.105,0.055,0,0,0,0,0,0.478,0.033,0,0.054,0.004,0,0,0,0,0.002,0,0.077,0,0,0,0,0.067,0.022,0.273,0,0,0,0,0,0,0,0,0,0,9.597
14-06-15,0.283,0.146,0,0.865,1.334,0.205,0.184,0.367,0.195,0.848,0.376,0,0,0,0.044,0.106,0.017,0,0,0,0,0,0.627,0,0,0.288,0.003,0,0,0,0,0.001,0,0,0,0.006,0,0,0,0,0.27,0.001,0.016,0,0,0,0,0,0,0,0,7.734
15-06-15,0.282,0.285,0,0.506,0,0.14,0.172,0.283,0.295,0.872,0.378,0.416,0,0,0.029,0.113,0.013,0,0.081,0,0,0,0.499,0,0,0.021,0.003,0,0,0,0,0.003,0,0,0,0.005,0,0.016,0,0.041,0.281,0,0.001,0,0,0,0,0,0,0,0.018,7.053
16-06-15,0.278,0.306,0,0.846,0,0.13,0.178,0.177,0.141,0.867,0.169,0.083,0,0,0.023,0.111,0.018,0,0.029,0,0,0,0.444,0,0,0.018,0.003,0,0,0,0.001,0.006,0,0,0,0.005,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,7.74
17-06-15,0.279,0.334,0,0.397,1.306,0.196,0.26,0.176,0.152,0.887,0.107,0.046,0,0,0.036,0.109,0.017,0,0.009,0,0,0,0.45,0,0,0.031,0.003,0,0,0,0,0.007,0,0,0,0.006,0,0.012,0,0,0.274,0,0,0,0,0,0,0,0,0,0.012,7.21
18-06-15,0.266,0.351,0,0,1.229,0.2,0.416,0.274,0.353,0.952,0.122,0.045,0,0,0.04,0.107,0,0,0.007,0,0,0,0.349,0,0,0.041,0,0,0,0,0,0.005,0,0,0,0.004,0,0,0,0,0.274,0.001,0.028,0,0.016,0.003,0,0,0,0,0.003,10.964
19-06-15,0.278,0.315,0,0.497,1.237,0.376,0.301,0.457,0.077,0.898,0.435,0.284,0,0,0.073,0.115,0.061,0,0.055,0.223,0,0,0.778,0.024,0.009,0.057,0.004,0,0,0,0,0.005,0,0.068,0,0.002,0,0,0,0.029,0.281,0,0,0,0,0,0,0,0,0,0.013,6.651
20-06-15,0.278,0.158,0,0.41,0,0.192,0.135,0.148,0.144,0.921,0.164,0.308,0,0,0.038,0.115,0.036,0,0.061,0,0,0,0.299,0.007,0,0.031,0.004,0,0,0,0,0.003,0,0.071,0,0.004,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,8.49
21-06-15,0.274,0.271,0,0.777,1.234,0.269,0.179,0.23,0.138,0.831,0.124,0,0,0,0.047,0.108,0,0,0,0,0,0,0.491,0,0,0.043,0.005,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0,0.271,0,0.001,0,0,0,0,0,0,0,0,8.889
22-06-15,0.277,0.346,0,0.418,1.23,0.304,0.363,0.412,0.144,0.903,0.096,0.056,0,0,0.052,0.107,0,0,0.009,0,0,0,0.477,0,0,0.049,0.008,0,0,0,0,0.004,0,0,0,0.002,0,0.058,0,0,0.271,0,0.002,0,0,0,0,0,0,0,0,7.58
23-06-15,0.275,0.326,0,0.492,0,0.341,0.305,0.35,0.287,0.946,0.12,0.093,0,0,0.063,0.11,0.048,0,0.015,0,0,0,0.533,0.02,0,0.051,0.005,0,0,0,0,0.005,0,0,0,0.002,0,0.055,0,0.02,0.27,0,0.004,0,0,0,0,0,0,0,0,6.943
24-06-15,0.274,0.324,0,0,1.275,0.056,0.096,0.254,0.071,0.88,0.086,0.078,0,0,0.048,0.112,0.012,0,0.013,0,0,0,0.356,0,0,0.04,0.004,0,0,0,0,0.006,0,0,0.006,0.003,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0.024,8.996
25-06-15,0.27,0.398,0,1.149,0,0.408,0.441,0.119,0,0.878,0.473,0,0,0,0.094,0.114,0.007,0,0,0.642,0,0,0.422,0,0,0.084,0.003,0,0,0,0.002,0.006,0,0,0,0.002,0,0,0,0.052,0.28,0,0,0,0,0,0,0,0,0,0.039,6.934
26-06-15,0.274,0.317,0.004,0,0,0.082,0.57,0.339,0.146,0.99,0.084,0.232,0,0,0.073,0.12,0,0,0.031,0.077,0,0,0.661,0,0,0.011,0,0,0,0,0,0.007,0,0,0.001,0.005,0,0.033,0.039,0.03,0.298,0,0,0,0,0,0.015,0.01,0,0,0.014,7.416
27-06-15,0.27,0.359,0,0.36,0.454,0.377,0.946,0.304,0.133,0.933,0.069,0,0,0,0.13,0.115,0,0,0,0,0,0,0.181,0,0.012,0.1,0,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0,0.306,0,0.003,0,0,0,0,0,0,0,0,8.295
28-06-15,0.268,0.198,0,0.403,0.737,0.097,0.476,0.157,0.13,0.944,0.089,0,0,0,0.029,0.11,0,0,0,0,0,0,0.466,0,0,0.059,0,0,0,0,0,0.003,0,0,0.008,0.013,0,0,0,0,0.301,0,0.001,0,0,0,0,0,0,0.136,0,8.625
29-06-15,0.271,0.358,0,0.389,1.189,0.199,0.487,0.242,0.069,0.918,0.164,0.032,0,0,0.026,0.111,0,0,0.006,0.056,0,0,0.416,0,0,0.028,0,0,0,0,0,0.005,0,0,0,0.005,0,0.046,0,0.031,0.306,0,0.014,0,0.008,0,0,0.014,0,0.008,0,7.435
30-06-15,0.252,0.283,0,0.792,0,0.177,0.128,0.223,0.067,0.971,0.101,0.144,0,0,0.03,0.112,0.027,0,0.027,0,0,0,0.153,0.011,0,0.064,0,0,0,0,0,0.007,0.001,0,0,0.006,0,0,0,0,0.312,0,0.002,0,0,0,0,0,0,0.002,0.023,7.573
01-07-15,0.25,0.333,0,0.343,0,0.157,0.115,0.103,0.138,1.351,0.104,0.037,0,0,0.019,0.109,0.003,0,0.008,0.162,0,0,0.504,0,0,0.281,0,0,0,0,0,0.009,0,0,0,0.004,0,0.007,0,0.015,0.312,0,0,0,0,0,0,0,0,0.22,0,9.39
02-07-15,0.27,0.22,0.009,0.36,1.156,0.087,0.141,0.342,0.196,1.072,0.077,0.048,0,0,0.02,0.103,0.014,0,0.011,0.497,0,0,0.674,0,0,0.013,0.003,0,0,0,0,0.002,0,0,0,0.004,0,0,0,0,0.301,0,0,0,0,0,0,0.003,0,0.308,0,5.913
03-07-15,0.269,0.364,0,0,0,0,0.326,0.251,0.19,1.069,0.091,0.112,0,0,0,0.11,0,0,0.005,0,0,0,0.275,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.005,0,0,0.306,0,0.003,0,0,0,0,0.023,0,0,0,5.601
04-07-15,0.249,0.371,0,0,0,0.131,0.374,0.234,0.139,0.971,0.104,0,0,0,0.024,0.109,0,0,0,0,0,0,0.308,0,0,0.026,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0.003,0,0,0,0,0,0,0,0.056,0,9.085
05-07-15,0.228,0.133,0,0.778,1.272,0.378,0.233,0.292,0.143,0.885,0.186,0.177,0,0,0.05,0.115,0.013,0,0.043,0,0,0,0.693,0,0.012,0.052,0,0,0,0,0.001,0.006,0,0,0,0.002,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0,0,9.546
06-07-15,0.266,0.339,0,0,1.238,0.724,0.321,0.299,0.147,1.015,0.136,0.587,0,0,0.12,0.121,0.01,0,0.121,0,0,0,0.577,0,0,0.124,0,0,0,0,0,0.004,0,0,0,0,0,0.007,0,0.037,0.318,0,0,0.001,0,0,0.009,0.007,0,0,0.016,8.395
07-07-15,0.267,0.251,0,0.657,0,1.002,0.452,0.484,0.071,0.953,0.093,0,0,0,0.152,0.113,0.023,0,0,0,0,0,0.525,0,0,0.175,0.003,0,0,0,0.001,0.002,0,0,0,0.003,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0,10.344
08-07-15,0.266,0.288,0,0,1.224,0.434,0.404,0.469,0.227,1.357,0.172,0.637,0,0,0.053,0.121,0,0,0,0.302,0,0,0.835,0.008,0,0.09,0.003,0,0,0,0,0.006,0,0,0,0,0.026,0.005,0,0.029,0.318,0,0,0,0,0,0,0.081,0,0,0.016,6.505
09-07-15,0.26,0.331,0,0,0,0.413,0.348,0.205,0.15,0.925,0.105,0,0,0,0.071,0.111,0,0,0,0.518,0,0,0.177,0,0,0.264,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.033,0.306,0,0,0,0,0,0,0,0,0,0,8.581
10-07-15,0.243,0.314,0,0.538,1.261,0.191,0.437,0.335,0.147,0.903,0.263,0,0,0,0.031,0.113,0.002,0,0,0,0,0,0.276,0,0.012,0.029,0,0,0,0,0.001,0.005,0,0,0,0.001,0,0,0,0,0.305,0,0,0,0,0,0,0,0,0,0,7.193
11-07-15,0.236,0.334,0.001,0.453,0,0.164,0.149,0.2,0.248,0.956,0.097,0.225,0,0,0.033,0.124,0.011,0,0.023,0,0,0,0.254,0,0,0.025,0.003,0,0,0,0,0.006,0,0,0,0.003,0.007,0.009,0.078,0,0.323,0.001,0.001,0,0,0,0,0,0,0.07,0.005,7.173
12-07-15,0.257,0.132,0,0.337,0,0.224,0.145,0.197,0,1.006,0.136,0.073,0,0,0.042,0.124,0.022,0,0.006,0,0,0,0.591,0,0,0.034,0.003,0,0,0,0,0.008,0,0,0,0.002,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0.171,0,7.128
13-07-15,0.256,0.082,0,0,1.211,0.141,0.085,0.226,0.077,1.106,0.159,0.091,0,0,0.024,0.111,0.016,0,0.011,0.13,0,0,0.913,0,0,0.02,0.003,0,0,0,0,0.004,0,0,0,0.006,0,0,0,0,0.276,0,0,0,0,0,0,0.007,0,0,0,7.146
14-07-15,0.254,0.226,0,0.816,0,0.196,0.152,0.241,0.078,1.059,0.067,0.092,0,0,0.031,0.122,0.027,0,0.008,0,0,0,0.399,0,0,0.027,0.003,0,0,0,0,0.005,0,0,0,0.005,0,0.005,0,0,0.283,0,0,0,0,0,0,0.006,0.001,0,0,8.727
15-07-15,0.255,0.276,0,0,1.243,0.252,0.149,0.402,0.125,1.054,0.207,0.492,0,0,0.034,0.121,0.034,0,0.051,0,0,0,0.706,0,0,0.034,0,0,0,0,0,0.004,0,0,0,0.004,0,0,0,0.03,0.282,0,0,0,0,0,0,0,0,0,0,5.786
16-07-15,0.252,0.312,0,0,0,0.199,0.141,0.188,0.063,0.961,0.235,0.068,0,0,0.062,0.118,0.027,0,0.004,0.027,0,0,0.449,0,0,0.027,0.003,0,0,0,0,0.007,0,0,0,0.004,0,0.005,0,0.019,0.28,0,0,0,0,0,0,0.001,0,0,0,8.164
17-07-15,0.247,0.234,0,0,1.277,0.307,0.252,0.227,0.128,0.944,0.175,0.048,0,0,0.306,0.115,0,0,0.001,0.66,0,0,0.245,0,0.011,0.049,0,0,0,0,0,0.004,0,0,0.007,0.005,0,0,0,0,0.277,0,0,0,0,0,0,0,0,0,0,8.513
18-07-15,0.228,0.286,0,1.133,0,0.197,0.299,0.439,0,0.868,0.166,0.291,0,0,0.211,0.117,0.011,0,0.002,0,0,0,0.424,0,0,0.194,0,0,0,0,0,0.003,0.002,0,0,0.003,0,0,0,0.016,0.28,0,0,0,0,0,0,0,0,0,0.003,6.863
19-07-15,0.215,0.355,0,0.323,0,0.392,0.457,0.241,0.137,0.964,0.447,0.009,0,0,0.058,0.116,0,0,0,0,0,0,0.251,0,0,0.051,0,0,0,0,0,0.006,0,0,0,0,0,0.004,0,0.01,0.278,0,0,0,0,0,0,0,0,0,0,7.377
20-07-15,0.237,0.104,0,0,1.197,0.164,0.106,0.313,0.132,0.964,0.122,0.128,0,0,0.026,0.114,0,0,0.023,0.094,0,0,0.568,0.083,0,0.024,0,0,0,0,0,0.003,0,0,0,0.003,0,0.004,0,0.014,0.28,0,0,0.004,0,0.011,0.017,0.012,0,0,0,5.921
