Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,kitchen_lights,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Average_Temp_in_Celsius,Average_Humidity_in_percentage,Average_WindSpeed_in_KMperH,Total_power_mainMeter
18-06-15,0.127,3.508,0,0,1.229,0.2,3.824,0.416,0.274,0.353,0.952,0.122,0.045,0,0,0.04,0.107,0,0,0.007,0,0,0,3.279,0,0,0.041,0,0,0,0,0,0.005,0,0,0,0.004,0,0,0,0,0.274,0.001,0.028,0,0.016,0.003,0,0,0,0,0.003,0,17,58,14,7.21
19-06-15,0.121,3.149,0,0.497,1.237,0.376,5.437,0.301,0.457,0.077,0.898,0.435,0.284,0,0,0.073,0.115,0.061,0,0.055,0.223,0,0,5.534,0.024,0.009,0.057,0.004,0,0,0,0,0.005,0,0.068,0,0.002,0,0,0,0.029,0.281,0,0,0,0,0,0,0,0,0,0.013,0,14,60,13,10.964
20-06-15,0.239,1.579,0,0.41,0,0.192,3.223,0.135,0.148,0.144,0.921,0.164,0.308,0,0,0.038,0.115,0.036,0,0.061,0,0,0,2.709,0.007,0,0.031,0.004,0,0,0,0,0.003,0,0.071,0,0.004,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,14,76,10,6.651
21-06-15,0.134,2.711,0,0.777,1.234,0.269,3.233,0.179,0.23,0.138,0.831,0.124,0,0,0,0.047,0.108,0,0,0,0,0,0,3.979,0,0,0.043,0.005,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0,0.271,0,0.001,0,0,0,0,0,0,0,0,1,17,63,14,8.49
22-06-15,0.217,3.461,0,0.418,1.23,0.304,4.64,0.363,0.412,0.144,0.903,0.096,0.056,0,0,0.052,0.107,0,0,0.009,0,0,0,4.295,0,0,0.049,0.008,0,0,0,0,0.004,0,0,0,0.002,0,0.058,0,0,0.271,0,0.002,0,0,0,0,0,0,0,0,0,14,72,18,8.889
23-06-15,0.17,3.258,0,0.492,0,0.341,3.392,0.305,0.35,0.287,0.946,0.12,0.093,0,0,0.063,0.11,0.048,0,0.015,0,0,0,4.678,0.02,0,0.051,0.005,0,0,0,0,0.005,0,0,0,0.002,0,0.055,0,0.02,0.27,0,0.004,0,0,0,0,0,0,0,0,0,14,67,14,7.58
24-06-15,0.15,3.244,0,0,1.275,0.056,2.204,0.096,0.254,0.071,0.88,0.086,0.078,0,0,0.048,0.112,0.012,0,0.013,0,0,0,2.782,0,0,0.04,0.004,0,0,0,0,0.006,0,0,0.006,0.003,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0.024,0,16,63,13,6.943
25-06-15,0.106,3.977,0,1.149,0,0.408,3.665,0.441,0.119,0,0.878,0.473,0,0,0,0.094,0.114,0.007,0,0,0.642,0,0,4.044,0,0,0.084,0.003,0,0,0,0.002,0.006,0,0,0,0.002,0,0,0,0.052,0.28,0,0,0,0,0,0,0,0,0,0.039,0,18,57,13,8.996
26-06-15,0.21,3.17,0.004,0,0,0.082,7.274,0.57,0.339,0.146,0.99,0.084,0.232,0,0,0.073,0.12,0,0,0.031,0.077,0,0,6.412,0,0,0.011,0,0,0,0,0,0.007,0,0,0.001,0.005,0,0.033,0.039,0.03,0.298,0,0,0,0,0,0.015,0.01,0,0,0.014,0,19,59,14,6.934
27-06-15,0.117,3.594,0,0.36,0.454,0.377,1.673,0.946,0.304,0.133,0.933,0.069,0,0,0,0.13,0.115,0,0,0,0,0,0,1.634,0,0.012,0.1,0,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0,0.306,0,0.003,0,0,0,0,0,0,0,0,0,18,54,13,7.416
28-06-15,0.124,1.984,0,0.403,0.737,0.097,3.175,0.476,0.157,0.13,0.944,0.089,0,0,0,0.029,0.11,0,0,0,0,0,0,2.689,0,0,0.059,0,0,0,0,0,0.003,0,0,0.008,0.013,0,0,0,0,0.301,0,0.001,0,0,0,0,0,0,0.136,0,1,18,66,13,8.295
29-06-15,0.108,3.58,0,0.389,1.189,0.199,5.002,0.487,0.242,0.069,0.918,0.164,0.032,0,0,0.026,0.111,0,0,0.006,0.056,0,0,4.027,0,0,0.028,0,0,0,0,0,0.005,0,0,0,0.005,0,0.046,0,0.031,0.306,0,0.014,0,0.008,0,0,0.014,0,0.008,0,0,19,55,11,8.625
30-06-15,0.062,2.834,0,0.792,0,0.177,1.633,0.128,0.223,0.067,0.971,0.101,0.144,0,0,0.03,0.112,0.027,0,0.027,0,0,0,1.28,0.011,0,0.064,0,0,0,0,0,0.007,0.001,0,0,0.006,0,0,0,0,0.312,0,0.002,0,0,0,0,0,0,0.002,0.023,0,17,63,10,7.435
01-07-15,0.045,3.325,0,0.343,0,0.157,5.586,0.115,0.103,0.138,1.351,0.104,0.037,0,0,0.019,0.109,0.003,0,0.008,0.162,0,0,4.608,0,0,0.281,0,0,0,0,0,0.009,0,0,0,0.004,0,0.007,0,0.015,0.312,0,0,0,0,0,0,0,0,0.22,0,0,23,59,19,7.573
02-07-15,0.113,2.194,0.009,0.36,1.156,0.087,5.783,0.141,0.342,0.196,1.072,0.077,0.048,0,0,0.02,0.103,0.014,0,0.011,0.497,0,0,6.345,0,0,0.013,0.003,0,0,0,0,0.002,0,0,0,0.004,0,0,0,0,0.301,0,0,0,0,0,0,0.003,0,0.308,0,0,21,68,14,9.39
03-07-15,0.142,3.642,0,0,0,0,2.015,0.326,0.251,0.19,1.069,0.091,0.112,0,0,0,0.11,0,0,0.005,0,0,0,2.177,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.005,0,0,0.306,0,0.003,0,0,0,0,0.023,0,0,0,0,17,71,26,5.913
04-07-15,0.094,3.709,0,0,0,0.131,2.632,0.374,0.234,0.139,0.971,0.104,0,0,0,0.024,0.109,0,0,0,0,0,0,2.912,0,0,0.026,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0.003,0,0,0,0,0,0,0,0.056,0,0,22,64,5,5.601
05-07-15,0,1.328,0,0.778,1.272,0.378,5.413,0.233,0.292,0.143,0.885,0.186,0.177,0,0,0.05,0.115,0.013,0,0.043,0,0,0,5.993,0,0.012,0.052,0,0,0,0,0.001,0.006,0,0,0,0.002,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0,0,0,18,69,19,9.085
06-07-15,0.078,3.39,0,0,1.238,0.724,4.754,0.321,0.299,0.147,1.015,0.136,0.587,0,0,0.12,0.121,0.01,0,0.121,0,0,0,5.344,0,0,0.124,0,0,0,0,0,0.004,0,0,0,0,0,0.007,0,0.037,0.318,0,0,0.001,0,0,0.009,0.007,0,0,0.016,1,17,56,10,9.546
07-07-15,0.115,2.514,0,0.657,0,1.002,2.543,0.452,0.484,0.071,0.953,0.093,0,0,0,0.152,0.113,0.023,0,0,0,0,0,2.296,0,0,0.175,0.003,0,0,0,0.001,0.002,0,0,0,0.003,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0,0,18,61,16,8.395
08-07-15,0.282,2.882,0,0,1.224,0.434,6.767,0.404,0.469,0.227,1.357,0.172,0.637,0,0,0.053,0.121,0,0,0,0.302,0,0,7.066,0.008,0,0.09,0.003,0,0,0,0,0.006,0,0,0,0,0.026,0.005,0,0.029,0.318,0,0,0,0,0,0,0.081,0,0,0.016,0,16,68,8,10.344
09-07-15,0.149,3.313,0,0,0,0.413,1.482,0.348,0.205,0.15,0.925,0.105,0,0,0,0.071,0.111,0,0,0,0.518,0,0,1.683,0,0,0.264,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.033,0.306,0,0,0,0,0,0,0,0,0,0,0,16,57,11,6.505
10-07-15,0.092,3.141,0,0.538,1.261,0.191,2.468,0.437,0.335,0.147,0.903,0.263,0,0,0,0.031,0.113,0.002,0,0,0,0,0,2.349,0,0.012,0.029,0,0,0,0,0.001,0.005,0,0,0,0.001,0,0,0,0,0.305,0,0,0,0,0,0,0,0,0,0,0,18,56,16,8.581
11-07-15,0.019,3.335,0.001,0.453,0,0.164,2.026,0.149,0.2,0.248,0.956,0.097,0.225,0,0,0.033,0.124,0.011,0,0.023,0,0,0,2.329,0,0,0.025,0.003,0,0,0,0,0.006,0,0,0,0.003,0.007,0.009,0.078,0,0.323,0.001,0.001,0,0,0,0,0,0,0.07,0.005,0,20,54,23,7.193
12-07-15,0.159,1.322,0,0.337,0,0.224,6.023,0.145,0.197,0,1.006,0.136,0.073,0,0,0.042,0.124,0.022,0,0.006,0,0,0,5.766,0,0,0.034,0.003,0,0,0,0,0.008,0,0,0,0.002,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0.171,0,0,19,71,18,7.173
13-07-15,0.232,0.823,0,0,1.211,0.141,8.759,0.085,0.226,0.077,1.106,0.159,0.091,0,0,0.024,0.111,0.016,0,0.011,0.13,0,0,8.322,0,0,0.02,0.003,0,0,0,0,0.004,0,0,0,0.006,0,0,0,0,0.276,0,0,0,0,0,0,0.007,0,0,0,0,18,81,19,7.128
14-07-15,0.31,2.259,0,0.816,0,0.196,2.925,0.152,0.241,0.078,1.059,0.067,0.092,0,0,0.031,0.122,0.027,0,0.008,0,0,0,3.449,0,0,0.027,0.003,0,0,0,0,0.005,0,0,0,0.005,0,0.005,0,0,0.283,0,0,0,0,0,0,0.006,0.001,0,0,0,19,75,16,7.146
15-07-15,0.231,2.761,0,0,1.243,0.252,4.599,0.149,0.402,0.125,1.054,0.207,0.492,0,0,0.034,0.121,0.034,0,0.051,0,0,0,4.92,0,0,0.034,0,0,0,0,0,0.004,0,0,0,0.004,0,0,0,0.03,0.282,0,0,0,0,0,0,0,0,0,0,0,20,73,13,8.727
16-07-15,0.197,3.121,0,0,0,0.199,4.464,0.141,0.188,0.063,0.961,0.235,0.068,0,0,0.062,0.118,0.027,0,0.004,0.027,0,0,4.186,0,0,0.027,0.003,0,0,0,0,0.007,0,0,0,0.004,0,0.005,0,0.019,0.28,0,0,0,0,0,0,0.001,0,0,0,0,19,63,19,5.786
17-07-15,0.137,2.337,0,0,1.277,0.307,2.286,0.252,0.227,0.128,0.944,0.175,0.048,0,0,0.306,0.115,0,0,0.001,0.66,0,0,1.895,0,0.011,0.049,0,0,0,0,0,0.004,0,0,0.007,0.005,0,0,0,0,0.277,0,0,0,0,0,0,0,0,0,0,0,19,61,21,8.164
18-07-15,0.067,2.864,0,1.133,0,0.197,3.877,0.299,0.439,0,0.868,0.166,0.291,0,0,0.211,0.117,0.011,0,0.002,0,0,0,3.808,0,0,0.194,0,0,0,0,0,0.003,0.002,0,0,0.003,0,0,0,0.016,0.28,0,0,0,0,0,0,0,0,0,0.003,0,17,52,14,8.513
19-07-15,0.079,3.548,0,0.323,0,0.392,2.787,0.457,0.241,0.137,0.964,0.447,0.009,0,0,0.058,0.116,0,0,0,0,0,0,2.464,0,0,0.051,0,0,0,0,0,0.006,0,0,0,0,0,0.004,0,0.01,0.278,0,0,0,0,0,0,0,0,0,0,1,19,50,16,6.863
20-07-15,0.184,1.044,0,0,1.197,0.164,5.903,0.106,0.313,0.132,0.964,0.122,0.128,0,0,0.026,0.114,0,0,0.023,0.094,0,0,5.081,0.083,0,0.024,0,0,0,0,0,0.003,0,0,0,0.003,0,0.004,0,0.014,0.28,0,0,0.004,0,0.011,0.017,0.012,0,0,0,0,17,79,13,7.377
21-07-15,0.189,3.513,0,0.362,0,0.207,8.127,0.133,0.243,0.069,0.975,0.06,0.025,0,0,0.026,0.113,0,0,0.002,0,0,0,5.112,0,0,0.029,0,0,0,0,0,0.005,0.01,0,0,0.004,0,0.007,0,0,0.282,0,0,0,0,0,0,0,0,0,0,0,19,56,21,5.921
22-07-15,0.117,1.89,0,0,1.228,0,2.292,0.003,0.258,0.077,0.892,0.2,0.032,0,0,0.001,0.116,0,0,0.003,0,0,0,3.042,0,0,0.046,0,0,0,0,0,0.005,0,0,0,0.006,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0.009,0,19,59,16,5.986
23-07-15,0.191,2.781,0,0,0,0.247,5.441,0.591,0.263,0.153,0.87,0.148,0.006,0,0,0.035,0.118,0.045,0,0,0.502,0,0,5.144,0,0,0.027,0,0,0,0,0,0.001,0,0,0,0,0,0.006,0,0.033,0.28,0,0.005,0,0,0,0.023,0,0,0,0,0,16,57,10,6.781
24-07-15,0,0.313,0,0,0,0,0,0.071,0,0,0.833,0,0,0,0,0.001,0.114,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0.001,0,0,0,0.116,0,0,0,0,0,14,79,8,3.492
25-07-15,0,2.852,0,0,0,0,0,0.114,0,0,0.776,0,0,0,0,0,0.117,0.142,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0,0,0,0,0.115,0,0,0,0,0,16,62,21,3.747
26-07-15,0,0.089,0,0,0,0,0,0.003,0,0,0.739,0,0,0,0,0,0.121,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.117,0,0,0,0,1,14,80,19,3.225
27-07-15,0,1.693,0,0,0,0,0,0.072,0,0,0.773,0,0,0,0,0,0.118,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0.005,0,0,0.117,0,0,0,0,0,18,64,27,3.581
28-07-15,0,2.3,0,0,0,0,0,0.07,0,0,0.745,0,0,0,0,0,0.119,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0,0.116,0,0,0,0,0,17,58,26,3.562
29-07-15,0,2.51,0,0,0,0,0,0.003,0,0,0.776,0,0,0,0,0,0.118,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0,0,0,0.116,0,0,0,0,0,14,58,16,3.615
30-07-15,0,2.301,0,0,0,0,0,0.07,0,0,0.808,0,0,0,0,0,0.119,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.002,0,0,0,0,0.117,0,0,0,0,0,14,64,13,3.608
31-07-15,0,2.312,0,0,0,0,0,0.069,0,0,0.707,0,0,0,0,0,0.118,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0.001,0,0,0,0.117,0,0,0,0,0,13,64,6,3.577
01-08-15,0.046,3.172,0,1.187,2.423,0.191,3.063,0.128,0.283,0.221,0.965,0.107,0,0,0,0.062,0.118,0.094,0,0,0,0,0,3.22,0,0,0.031,0,0,0,0,0,0.003,0.002,0.052,0.007,0.003,0,0,0,0,0.279,0,0,0,0,0,0.001,0,0,0,0,0,16,55,21,10.611
02-08-15,0.12,3.545,0,0.818,0,0.542,1.976,0.426,0.118,0.141,0.877,0.036,0,0,0,0.089,0.119,0,0,0,0,0,0,3.209,0,0.006,0.072,0,0,0,0,0,0.013,0,0.092,0,0.005,0,0,0,0.022,0.278,0,0,0,0,0,0,0,0,0,0,1,17,64,14,7.505
03-08-15,0.164,1.654,0,0.446,1.224,0.264,2.878,0.336,0.24,0.202,0.861,0.115,0,0,0,0.072,0.115,0,0,0,0,0,0,2.379,0,0,0.06,0.003,0,0,0,0,0.007,0,0.058,0,0.002,0,0,0,0,0.277,0,0.001,0,0,0,0,0,0,0,0.017,1,20,65,16,7.842
04-08-15,0.165,2.889,0,0,0,0.273,2.83,0.285,0.136,0.141,0.987,0.061,0,0,0,0.039,0.116,0,0,0,0,0,0,3.41,0.015,0,0.038,0.005,0,0,0,0,0.001,0,0,0,0.003,0,0,0,0.016,0.277,0,0,0,0,0,0,0,0,0,0,0,17,59,8,5.747
05-08-15,0.221,2.612,0.018,0.421,1.247,0.461,5.899,1.229,0.126,0.153,0.855,0.12,0.157,0,0,0.101,0.123,0.038,0,0.013,0,0,0,4.795,0,0,0.068,0.003,0,0,0,0,0.011,0,0,0,0.004,0,0.006,0,0,0.28,0,0,0,0,0,0,0.001,0,0,0,0,18,63,10,9.833
06-08-15,0.177,2.787,0,0.098,0,0.238,4.617,0.424,0.439,0.15,0.98,0.049,0,0,0,0.04,0.113,0.067,0,0,0.603,0,0,5.293,0,0,0.039,0.004,0,0,0,0,0.005,0.007,0,0,0.003,0,0,0,0.03,0.276,0,0,0,0,0,0,0,0,0,0,0,18,68,11,7.506
07-08-15,0.207,3.342,0,0,1.252,0,2.824,0.044,0.302,0.161,1.001,0.054,0,0,0,0,0.108,0.046,0,0,0,0,0,2.634,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.007,0,0,0.278,0.001,0,0,0,0,0.023,0,0,0.019,0.017,0,17,69,21,6.926
08-08-15,0,2.913,0,0.003,0,0,0,0.003,0,0,0.931,0,0,0,0,0,0.099,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.113,0,0,0,0,0,17,66,10,3.979
09-08-15,0,2.776,0,0,0,0,0,0.107,0,0,0.872,0,0,0,0,0,0.089,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.112,0,0,0,0,0,18,53,10,3.974
10-08-15,0,0.977,0,0,0,0,0,0.002,0,0,0.912,0,0,0,0,0,0.092,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.112,0,0,0,0,0,21,69,14,3.606
11-08-15,0,1.382,0,0,0,0,0.338,0.216,0,0,0.809,0,0,0,0,0,0.089,0.125,0,0,0,0,0,0.468,0,0,0,0,0,0,0,0,0.007,0,0,0,0.005,0,0,0,0,0.274,0.001,0,0,0,0,0.107,0,0,0,0,1,18,68,16,3.84
12-08-15,0,2.025,0,0.647,0,0.325,4.552,0.241,0.255,0.143,0.939,0.19,0,0,0,0.056,0.106,0.054,0,0,0,0,0,4.526,0.009,0,0.053,0,0,0,0,0,0.004,0.076,0,0,0.002,0,0,0,0.017,0.275,0,0,0,0,0,0,0,0,0,0,0,18,73,21,7.124
13-08-15,0.269,1.257,0,0.218,1.293,0.399,9.857,0.373,0.533,0.072,1.089,0.078,0,0,0,0.101,0.108,0.16,0,0,0,0,0,11.488,0.069,0,0.092,0,0,0,0,0,0.005,0,0,0,0.003,0,0.007,0,0.04,0.277,0,0.001,0,0.004,0,0,0,0,0,0.002,0,19,83,16,9.643
14-08-15,0.194,1.29,0,0.224,0,0.302,4.847,0.309,0.187,0.144,1.041,0.344,0,0,0,0.045,0.114,0.037,0,0,0,0,0,6.363,0,0,0.049,0.003,0,0,0,0,0.003,0.001,0,0,0.003,0,0,0,0.019,0.279,0,0,0,0.008,0,0,0,0,0,0,0,19,79,11,7.167
15-08-15,0.21,3.305,0,0,1.332,0.206,3.697,0.283,0.526,0.196,0.973,0.052,0,0,0,0.04,0.111,0.026,0,0,0,0,0,3.115,0,0,0.032,0.004,0,0,0,0,0.004,0.003,0,0,0.003,0,0.009,0,0.011,0.274,0.001,0.001,0,0,0,0,0,0,0.179,0,0,16,63,13,7.916
16-08-15,0.189,1.602,0,0.223,0,0.222,6.928,0.316,0.345,0.077,0.856,0.062,0,0,0,0.038,0.116,0.042,0,0,0,0,0,6.046,0,0,0.031,0,0,0,0,0,0.003,0,0.044,0,0.002,0,0,0,0.087,0.278,0,0,0,0,0,0,0,0,0,0,1,15,68,6,6.365
17-08-15,0.155,2.303,0.004,1.656,1.301,0.431,6.195,0.479,0.308,0.146,0.886,0.083,0,0,0,0.076,0.117,0.029,0,0,0,0,0,4.97,0.007,0,0.062,0.004,0,0,0,0,0.007,0,0,0,0.002,0,0,0,0.044,0.294,0,0,0,0,0,0,0,0,0,0,0,14,60,8,10.981
18-08-15,0.248,1.494,0,0,0,0,3.57,0.003,0.234,0.073,0.753,0.156,0,0,0,0,0.101,0,0,0,0,0,0,3.246,0,0,0,0,0,0,0,0,0,0.057,0.003,0,0,0,0.007,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,14,74,11,5.945
19-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,66,14,10.776
20-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,79,16,8.366
21-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,66,16,9.954
22-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,65,8,11.212
23-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,67,19,9.785
24-08-15,0.147,0.598,0,0,1.09,0.138,2.932,0.092,0.135,0.072,0.61,0.051,0.379,0,0,0.022,0.074,0.17,0,0.058,0,0,0,11.305,0.078,0,0.02,0.003,0,0,0,0,0.004,0,0,0,0,0,0,0,0.078,0.169,0,0,0,0,0,0.078,0.025,0,0,0,0,14,88,8,9.449
25-08-15,0.276,1.331,0,1.747,1.168,0.11,0,0.212,0.335,0.147,0.96,0.066,0,0,0,0.02,0.103,0.016,0,0,0.3,0,0,7.112,0.002,0,0.017,0.003,0,0,0,0,0.003,0,0,0,0.006,0,0.005,0,0.043,0.252,0,0,0,0,0,0,0,0,0,0,0,16,78,24,10.794
26-08-15,0.296,1.1,0,0,1.145,0.074,0,0.044,0.229,0.194,0.791,0.112,0,0,0,0.021,0.098,0.021,0,0,0,0,0,10.755,0.006,0,0.019,0.003,0,0,0,0,0.004,0,0,0,0,0,0,0,0.016,0.248,0,0,0.001,0,0,0,0,0,0,0,0,18,80,27,7.152
27-08-15,0.231,2.687,0,0.398,0,0.209,0,0.141,0.285,0.217,0.799,0.124,0.178,0,0,0.071,0.103,0.172,0,0.026,0,0,0,2.984,0.079,0.017,0.064,0.007,0,0,0,0,0,0.042,0.057,0,0,0,0,0,0,0.254,0,0,0,0,0,0.007,0.019,0,0,0,0,16,72,19,7.486
28-08-15,0.215,2.98,0,0.61,2.307,0.168,0.17,0.119,0.415,0.203,0.806,0.159,0.017,0,0,0.119,0.099,0.013,0,0.003,0,0,0,1.263,0,0,0.049,0.004,0,0,0,0.01,0.004,0,0,0,0.005,0,0,0,0.007,0.249,0,0,0,0.01,0.002,0.004,0.003,0,0,0,0,16,67,14,10.196
29-08-15,0.168,1.791,0,0.36,0,0.094,1.266,0.063,0.179,0.073,0.821,0.059,0.084,0,0,0.019,0.114,0.068,0,0.002,0,0,0,1.92,0.027,0,0.014,0.005,0,0,0,0.001,0.005,0,0,0,0,0,0,0,0.011,0.28,0.001,0,0,0,0,0,0.016,0,0.007,0,0,18,74,11,5.573
30-08-15,0.245,1.323,0,0,1.178,0.211,2.635,0.218,0.183,0,0.859,0.136,0.066,0,0,0.039,0.114,0.034,0,0.013,0,0,0,3.465,0,0,0.034,0.004,0,0,0,0.001,0.006,0,0,0,0.006,0,0,0,0,0.279,0,0,0,0.002,0,0.014,0.01,0,0,0,1,18,79,11,6.992
31-08-15,0.276,0.042,0,0.365,0,0.344,7.923,0.212,0.328,0.08,0.851,0.089,0.139,0,0,0.047,0.115,0.033,0,0.03,0,0,0,13.403,0,0,0.048,0.004,0,0,0,0,0.002,0,0,0,0.003,0,0,0,0.066,0.28,0,0,0,0,0.028,0.034,0.014,0,0,0,0,14,88,11,7.565
01-09-15,0.211,1.606,0,0,1.252,0.281,3.517,0.398,0.407,0.333,0.926,0.047,0.117,0,0,0.107,0.12,0.045,0,0.022,0,0,0,4.747,0.022,0,0.082,0,0,0,0,0,0.005,0.008,0,0,0.006,0,0,0,0,0.279,0,0,0,0,0.028,0.029,0.008,0,0,0,0,14,80,31,8.204
02-09-15,0.236,3.076,0,0,0.692,0.316,4.299,0.54,0.373,0.072,0.897,0.106,0.009,0,0,0.052,0.126,0.054,0,0.018,0,0,0,5.851,0.026,0,0.044,0.005,0,0,0,0,0.004,0,0,0,0.003,0,0.007,0,0.066,0.284,0,0,0,0,0,0,0,0,0,0,0,14,77,10,8.397
03-09-15,0.287,2.189,0,0,0.524,0.239,4.749,0.155,0.496,0.092,0.828,0.141,0,0,0,0.067,0.12,0.018,0,0,0.702,0,0,7.674,0.031,0,0.096,0.004,0,0,0,0,0.006,0.007,0,0,0.003,0,0,0,0.026,0.278,0,0,0,0,0,0,0,0,0,0,0,12,74,13,9.03
04-09-15,0.348,1.887,0,0,0,0.326,4.09,0.481,0.519,0.122,0.782,0.057,0.089,0,0,0.066,0.121,0,0,0.019,0,0,0,4.515,0,0,0.046,0,0,0,0,0,0.005,0,0,0,0.003,0,0.012,0,0,0.279,0,0,0.004,0,0.024,0.022,0.015,0,0,0,0,16,67,6,6.459
05-09-15,0.272,0.71,0,0,1.331,0.258,1.402,0.171,0.18,0.133,0.721,0.134,0,0,0,0.053,0.121,0.04,0,0,0,0,0,2.036,0.02,0,0.072,0.005,0,0,0,0,0,0.057,0,0,0.004,0,0,0.101,0.014,0.279,0,0,0,0,0,0,0,0,0,0,0,12,69,26,6.822
06-09-15,0.316,3.028,0.002,0.509,0,0.186,4.508,0.138,0.287,0.211,0.817,0.129,0.014,0,0,0.046,0.121,0.074,0,0.003,0.058,0,0,5.015,0.003,0,0.178,0.006,0,0,0,0,0.008,0,0,0,0.002,0,0.009,0,0.027,0.28,0,0,0,0,0,0,0.002,0,0,0,0,13,61,19,6.915
07-09-15,0.212,1.864,0,0,1.278,0.443,4.834,0.272,0.472,0.073,0.808,0.08,0.123,0,0,0.077,0.12,0.085,0,0.026,0,0,0,7.657,0,0.012,0.06,0.009,0,0,0,0,0.005,0,0,0,0.006,0,0,0,0.017,0.278,0,0,0,0,0.024,0.029,0.02,0,0,0,0,13,74,13,8.532
08-09-15,0.204,1.113,0,0,1.202,0.118,3.422,0.087,0.365,0.143,0.817,0.124,0.122,0,0,0.026,0.12,0.019,0,0.017,0,0,0,4.94,0,0,0.018,0.004,0,0,0,0,0.004,0.092,0,0,0.003,0,0,0,0,0.28,0,0,0,0,0,0.001,0.017,0,0,0.028,1,12,75,8,8.059
09-09-15,0.299,2.032,0,1.023,0,0.467,5.874,0.406,0.502,0.476,0.841,0.143,0.069,0,0,0.087,0.123,0.004,0,0.01,0,0,0,7.874,0.029,0,0.068,0.004,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.28,0,0,0,0,0,0,0.008,0.001,0,0.039,0,16,73,13,10.011
